funding_round_permalink,interval,funding_round,company_country_code,company_sector,time_since_first_investment,time_since_last_investment,company_age,avg_time_between_rounds,investor_country_code,investor_name
/funding-round/3530ced05dfb3c4257ac9b33840e1344,"[ 791647 , 1300000 )",seed,USA,"['Financials', 'Information Technology', 'Consumer Discretionary', 'Industrials']",22.47,22.47,35.57,1.0,['USA'],['CincyTech' 'Hyde Park Venture Partners']
/funding-round/4953650ad9f08690a9d40dc427f40a9c,"[ 791647 , 1300000 )",seed,USA,"['Information Technology', 'Communication Services']",1.5,1.5,11.23,1.0,['USA'],['First Round' 'Lerer Hippeau Ventures']
/funding-round/0314a1d9a066a676cea35300dede5584,"[ 6000000 , 10000000 )",venture A,USA,"['Information Technology', 'Communication Services']",65.67,19.93,145.17,22.87,['USA' 'CHE'],['Accel' 'Index Ventures']
/funding-round/7b2d8b0ac3d9a15bf00c62c0c93544e3,"[ 10000000 , 20000000 )",venture B,USA,"['Information Technology', 'Communication Services']",65.67,19.93,145.17,22.87,['USA'],['General Atlantic']
/funding-round/136123984497311e1e101f1c4440abe4,"[ 10000000 , 20000000 )",venture C,USA,['Information Technology'],141.93,85.67,169.5,14.07,['USA'],"['Allegis Capital' 'Bay Partners' 'CRV' 'Intel Capital'
 'InterWest Partners']"
/funding-round/fe13382f8a4eae024eb252af3fddbc0b,"[ 10000000 , 20000000 )",venture B,USA,['Information Technology'],141.93,85.67,169.5,14.07,['USA'],['Allegis Capital' 'Bay Partners' 'CRV' 'InterWest Partners']
/funding-round/374fee562ac1ea37bafef0876971347b,"[ 791647 , 1300000 )",venture A,USA,['Communication Services'],91.97,91.97,132.97,1.0,['USA'],['JumpStart Inc.']
/funding-round/48a0204706e835cb97a34a5aa65ea36d,"[ 6000000 , 10000000 )",venture A,USA,['Information Technology'],40.83,26.9,42.0,6.97,['USA'],['Bain Capital Ventures']
/funding-round/e19681c6728f9703c52e75598a60f3df,"[ 10000000 , 20000000 )",venture B,USA,['Information Technology'],40.83,26.9,42.0,6.97,['USA'],['Bain Capital Ventures' 'Flybridge Capital Partners']
/funding-round/193d2d00bc56dcf1f58c7d8c3ca57d3d,"[ 791647 , 1300000 )",seed,USA,['Information Technology'],14.3,7.23,23.4,3.53,['USA'],['LiveOak Venture Partners' 'Silverton Partners']
/funding-round/f8191485f29d63773d3c70e707ecab1e,"[ 791647 , 1300000 )",seed,USA,['Information Technology'],14.3,7.23,23.4,3.53,['USA'],['Silverton Partners']
/funding-round/ae7d339ca74a8eb2d977ae1fa54e44b6,"[ 791647 , 1300000 )",seed,USA,['Industrials'],1.0,1.0,9.27,1.0,['USA' 'ISR'],"['ff Venture Capital' 'LionBird' 'Three Fish Capital'
 'WS Ventures Management']"
/funding-round/a7818c32a32b984712503a28cecd8b72,"[ 791647 , 1300000 )",seed,USA,['Information Technology'],1.0,1.0,8.23,1.0,['USA'],['Boost VC' 'Blockchain Capital' 'Draper Associates' 'Di-Ann Eisnor']
/funding-round/0c74e2377d2d5bb8660723fd2094e570,"[ 10000000 , 20000000 )",venture B,USA,['Consumer Discretionary'],72.93,9.13,72.87,15.95,['USA'],['Menlo Ventures' 'Science' 'Shasta Ventures' 'Sherpa Capital']
/funding-round/5faac467dd7d93112d3c34dab6c7808f,"[ 10000000 , 20000000 )",venture C,USA,['Consumer Discretionary'],72.93,9.13,72.87,15.95,['USA'],"['August Capital' 'Kleiner Perkins Caufield & Byers' 'Menlo Ventures'
 'Mercato Partners' 'Science' 'Shasta Ventures' 'Sherpa Capital']"
/funding-round/b696f7ee15bcf628aeea6a6253cdd56a,"[ 3791804 , 6000000 )",venture A,USA,['Consumer Discretionary'],72.93,9.13,72.87,15.95,['USA' 'GBR'],"['Emagen Investment Group, Inc.' 'Kickstart Seed Fund' 'Roc Nation'
 'Three Six Zero Group' 'Universal Music Group' 'Wasserman Media Group'
 'Anthony Saleh' 'Dwyane Wade' 'Josh James' 'Matt Coffin'
 'Nasir ""Nas"" Jones' 'Troy Carter' 'Will Smith']"
/funding-round/30b9cad842b53eee891f6fdbf045a42f,"[ 184000 , 414705 )",seed,USA,"['Industrials', 'Information Technology']",26.13,16.33,35.57,4.9,['USA'],['Techstars']
/funding-round/95e70c73c9c36be46b1b44675e74f050,"[ 3791804 , 6000000 )",venture A,USA,['Information Technology'],102.03,102.03,145.17,1.0,['USA'],['HWVP' 'Lightspeed Venture Partners']
/funding-round/8e200ed6c983ca9768f9e571904160d8,"[ 10000000 , 20000000 )",venture D,USA,"['Information Technology', 'Communication Services']",155.97,142.0,193.87,6.98,['USA' 'JPN' 'KOR'],"['Focus Ventures' 'Highland Capital Partners' 'ITOCHU Corporation'
 'Matrix Partners' 'North Bridge Venture Partners & Growth Equity'
 'Samsung Electronics']"
/funding-round/b8fc6660603daaefc26dac6bf8618499,"[ 10000000 , 20000000 )",venture C,USA,"['Information Technology', 'Communication Services']",155.97,142.0,193.87,6.98,['USA' 'KOR'],"['Highland Capital Partners' 'Matrix Partners'
 'North Bridge Venture Partners & Growth Equity' 'Samsung Electronics']"
/funding-round/e6c410ba75dd7ebc2001d992335fe2ca,"[ 3791804 , 6000000 )",venture A,USA,['Information Technology'],44.9,44.9,60.97,1.0,['USA' 'ISR'],['Ascent Venture Partners' 'Cedar Fund']
/funding-round/e08cb91ca5f64cc4a5f1f4cba00ddf45,"[ 3791804 , 6000000 )",venture A,USA,"['Consumer Discretionary', 'Industrials', 'Financials']",22.97,14.83,46.73,4.07,['USA'],['Silicon Valley Bank']
/funding-round/c9eb4d4dc5d462de879ff2c5f5d57eca,"[ 6000000 , 10000000 )",venture B,CHN,['Information Technology'],83.17,19.93,87.33,31.62,['USA' 'UKR'],['ABRT Venture Fund' 'Almaz Capital' 'AVentures Capital']
/funding-round/bd099929d26785ed022349edc35f8006,"[ 791647 , 1300000 )",seed,GBR,"['Information Technology', 'Consumer Discretionary', 'Communication Services', 'Financials']",52.87,30.87,72.1,7.33,['FRA'],['Kima Ventures']
/funding-round/202ff65a0bedd4765eed680b1915ed8a,"[ 6000000 , 10000000 )",venture B,USA,['Information Technology'],59.77,25.0,72.1,6.95,['RUS'],['Runa Capital']
/funding-round/8e8cbc01d2140c62227598846cde5ebb,"[ 6000000 , 10000000 )",venture B,USA,['Information Technology'],59.77,25.0,72.1,6.95,['RUS'],['Runa Capital']
/funding-round/2e3f9a98e5a98529e61c1b4a43c8918a,"[ 791647 , 1300000 )",seed,USA,"['Information Technology', 'Communication Services']",11.27,4.03,15.63,3.62,['USA'],['Wasabi Ventures']
/funding-round/47e1753b74628426877340508d5766a4,"[ 3791804 , 6000000 )",venture A,USA,"['Information Technology', 'Communication Services', 'Consumer Discretionary']",64.93,51.47,103.6,6.73,['USA'],['IDEA Fund Partners' 'Valhalla Partners' 'David Tisch']
/funding-round/3f02a9ce7b6277f5cf88413ba3625f9e,"[ 791647 , 1300000 )",seed,USA,"['Information Technology', 'Real Estate', 'Financials']",28.73,12.47,39.63,5.42,['USA'],['Acceleprise Ventures' 'Concur']
/funding-round/8e4992936dc2b2e17524d86ce9f082dc,"[ 6000000 , 10000000 )",venture B,USA,"['Communication Services', 'Information Technology', 'Industrials', 'Consumer Staples']",70.13,41.37,80.27,9.59,['USA'],"['Baroda Ventures' 'Greycroft Partners' 'Rincon Venture Partners'
 'SV Angel']"
/funding-round/5789ec92a8b331c76ca727c1a42e4d01,"[ 6000000 , 10000000 )",venture A,USA,['Energy'],97.5,90.57,132.97,3.47,['NOR'],['Convexa Capital Ventures' 'iEnergies']
/funding-round/7db717567346f07e604cb2feb8472cb0,"[ 20000000 , ... )",venture G,USA,['Health Care'],57.47,2.87,96.47,18.2,['USA'],"['ARTIS Ventures' 'Fidelity Investments' 'Founders Fund'
 'Silicon Valley Bank']"
/funding-round/43ebd00c2d07b82e21e083230f3e7235,"[ 10000000 , 20000000 )",venture B,USA,['Health Care'],82.3,40.27,96.47,5.25,['USA'],['Frazier Healthcare Partners' 'Morgenthaler Ventures']
/funding-round/f4af4e9b0d90e7c4f8c802ee65f5d12c,"[ 10000000 , 20000000 )",venture B,USA,['Health Care'],82.3,40.27,96.47,5.25,['USA'],['HealthCare Ventures' 'Morgenthaler Ventures']
/funding-round/f7e8733b3f05b2a2938a244e33195529,"[ 2100000 , 3791804 )",venture A,USA,['Health Care'],96.9,10.83,120.8,21.52,['USA'],"['DaneVest Tech Fund Advisors' 'Phenomenelle Angels'
 'Wisconsin Investment Partners']"
/funding-round/39b7cbd44246c89d8655fd0ab10482b7,"[ 184000 , 414705 )",seed,FRA,"['Consumer Discretionary', 'Information Technology']",24.3,24.3,35.57,1.0,['FRA'],['Kima Ventures']
/funding-round/97b109612392b96a03404240678bc5ef,"[ 184000 , 414705 )",seed,ISR,['Communication Services'],50.83,22.3,52.87,7.13,['HKG'],['Horizons Ventures']
/funding-round/bc9b9042d01ba34593a95a36a3cf119c,"[ 184000 , 414705 )",angel,ISR,['Communication Services'],50.83,22.3,52.87,7.13,['ISR' 'USA'],['Gigi Levy' 'Jeff Pulver' 'Simi Efrati']
/funding-round/8170f613f454a2fb6587d5ff8dfde289,"[ 3791804 , 6000000 )",venture A,USA,"['Information Technology', 'Industrials']",175.93,85.5,193.87,45.22,['GBR' 'USA'],['3i Group' 'Feld Ventures' 'SoftBank Capital']
/funding-round/19713c5d10479171e9ce6a8b7b49e04e,"[ 791647 , 1300000 )",seed,USA,"['Information Technology', 'Industrials']",19.63,19.63,35.57,1.0,['USA'],"['Eniac Ventures' 'Foundation Capital' 'Freestyle Capital'
 'Google Ventures' 'SoftTech VC' 'SparkLabs Global Ventures'
 'Tekton Ventures' 'TriplePoint Capital' 'Brad Garlinghouse' 'Eric Hahn'
 'Kevin Barenblat' 'Richard Chen' 'Tom Conrad' 'Ty Danco']"
/funding-round/a7e62166ed67c4cbf97ecd65ad810c00,"[ 791647 , 1300000 )",seed,USA,"['Financials', 'Industrials', 'Information Technology']",46.23,1.5,59.93,11.18,['USA'],['Cuban Council' 'True Ventures' 'Alex Bard' 'Gary Benitt' 'Rishi Narayan']
/funding-round/aecc57c2ec0d8079c5a11cfa803a6986,"[ 6000000 , 10000000 )",venture B,USA,"['Financials', 'Industrials', 'Information Technology']",46.23,1.5,59.93,11.18,['USA'],['Costanoa Venture Capital' 'Triangle Peak Partners' 'True Ventures']
/funding-round/d25103f53bce6a3b32ea8ef126617680,"[ 3791804 , 6000000 )",venture A,USA,"['Financials', 'Industrials', 'Information Technology']",46.23,1.5,59.93,11.18,['USA'],['Costanoa Venture Capital' 'True Ventures' 'Greg Sands' 'Greg Waldorf']
/funding-round/b727f2ed3b321e3e27bb2bd7c24d8989,"[ 3791804 , 6000000 )",venture A,USA,"['Industrials', 'Financials', 'Communication Services', 'Information Technology']",59.93,34.17,65.03,12.88,['USA'],['First Round' 'Intel Capital' 'Spark Capital']
/funding-round/e6670b7d6a01309cca8585c3e3a403b4,"[ 791647 , 1300000 )",seed,USA,"['Industrials', 'Financials', 'Communication Services', 'Information Technology']",59.93,34.17,65.03,12.88,['USA'],"['CRV' 'First Round' 'Kleiner Perkins Caufield & Byers' 'Spark Capital'
 'David Cancel' 'David Cohen' 'David Hauser' 'John Maloney'
 'Siamak Taghaddos' 'Tom Rosedale']"
/funding-round/69c6db73685344a3b6e27393ec712f6f,"[ 3791804 , 6000000 )",venture A,USA,"['Information Technology', 'Communication Services', 'Industrials']",109.67,94.37,117.8,7.65,['USA'],['RRE Ventures' 'Venrock']
/funding-round/069dcf2daf7ae8bba058a8f0037d50e7,"[ 10000000 , 20000000 )",venture C,USA,['Information Technology'],79.23,54.17,84.27,8.36,['USA' 'CHE'],['Ignition Partners' 'Index Ventures' 'Mayfield Fund' 'Redpoint Ventures']
/funding-round/23afa0f52187d23d9983c31607c32468,"[ 6000000 , 10000000 )",venture A,USA,['Information Technology'],79.23,54.17,84.27,8.36,['CHE' 'USA'],['Index Ventures' 'Redpoint Ventures']
/funding-round/4ab5de1df3d0e1bd635186d8fb7ceed1,"[ 10000000 , 20000000 )",venture B,USA,['Information Technology'],79.23,54.17,84.27,8.36,['USA' 'CHE'],['Ignition Partners' 'Index Ventures' 'Mayfield Fund' 'Redpoint Ventures']
/funding-round/b750c2784871b8223829d2808b214f14,"[ 10000000 , 20000000 )",venture C,IRL,['Information Technology'],132.63,132.63,218.2,1.0,['IRL' 'USA' 'GBR'],['ACT Venture Capital' 'Intel Capital' 'Vision Capital']
/funding-round/9eefe27e8ce6f1f5229708149eee467e,"[ 6000000 , 10000000 )",venture B,USA,['Consumer Discretionary'],44.33,44.33,72.1,1.0,['USA'],"['Chrysalis Ventures' 'City Light Capital' 'FirstMark Capital'
 'Rethink Education']"
/funding-round/9aafa7033608d25e0dfc61aa7a5e9201,"[ 414705 , 791647 )",seed,USA,['Information Technology'],35.3,10.17,35.3,6.28,['KOR'],['K Cube Ventures']
/funding-round/cabd4abe0e1de51968398e200129b69a,"[ 3791804 , 6000000 )",venture A,USA,['Consumer Discretionary'],47.5,36.73,84.23,3.59,['USA'],"['Correlation Ventures' 'Great Oaks Venture Capital'
 'Milestone Venture Partners']"
/funding-round/1430afc15b90c39ad7dfdb3a19763f6e,"[ 20000000 , ... )",venture D,USA,['Information Technology'],132.2,43.17,157.33,17.81,['USA'],"['Accel' 'Battery Ventures' 'Bessemer Venture Partners'
 'Highland Capital Partners' 'In-Q-Tel']"
/funding-round/4e305400d4f6d7469de7f1f52bc10874,"[ 10000000 , 20000000 )",venture B,USA,['Information Technology'],132.2,43.17,157.33,17.81,['USA'],['Accel' 'Bessemer Venture Partners' 'Highland Capital Partners']
/funding-round/d335b0e74dd18bf9015c0f0171bc35a6,"[ 10000000 , 20000000 )",venture C,USA,['Information Technology'],132.2,43.17,157.33,17.81,['USA'],"['Accel' 'Bessemer Venture Partners' 'Highland Capital Partners'
 'In-Q-Tel']"
/funding-round/46a166dede52ca9bd42a223eb108f514,"[ 2100000 , 3791804 )",venture A,USA,['Information Technology'],21.3,6.67,96.47,7.32,['USA'],"['Blu Venture Investors' 'Hyde Park Angels' 'Hyde Park Venture Partners'
 'North Coast Angel Fund']"
/funding-round/07dcef5d33d9fd4eacf0bfa277dc88b9,"[ 10000000 , 20000000 )",venture B,USA,['Information Technology'],114.93,44.73,169.5,10.03,['USA'],"['Menlo Ventures' 'Oak Investment Partners'
 'Worldview Technology Partners']"
/funding-round/69b1aa454416d086bd6bb10d4f939820,"[ 6000000 , 10000000 )",venture A,USA,['Information Technology'],114.93,44.73,169.5,10.03,['USA'],"['Menlo Ventures' 'Oak Investment Partners'
 'Worldview Technology Partners']"
/funding-round/7f4f35db79b1d71101dceda78fa5c42a,"[ 20000000 , ... )",venture C,USA,['Information Technology'],114.93,44.73,169.5,10.03,['USA'],['Oak Investment Partners' 'Worldview Technology Partners']
/funding-round/bf1c286b3be63f3181855ad94a538265,"[ 10000000 , 20000000 )",venture B,USA,['Information Technology'],114.93,44.73,169.5,10.03,['USA'],"['Menlo Ventures' 'Oak Investment Partners'
 'Worldview Technology Partners']"
/funding-round/c3b66fa9ac0110c2425fc1121df17be5,"[ 10000000 , 20000000 )",venture B,USA,['Information Technology'],114.93,44.73,169.5,10.03,['USA'],"['Menlo Ventures' 'Oak Investment Partners'
 'Worldview Technology Partners']"
/funding-round/e937f5710ed9c39066756b7f679de9eb,"[ 791647 , 1300000 )",seed,USA,"['Information Technology', 'Communication Services']",1.73,1.73,19.4,1.0,['USA'],['Cowboy Ventures' 'Kleiner Perkins Caufield & Byers' 'Slow Ventures']
/funding-round/5592c1e91e76455e3efc307c28563c78,"[ 791647 , 1300000 )",seed,USA,"['Communication Services', 'Consumer Discretionary']",1.0,1.0,35.57,1.0,['USA'],['FOUNDER.org' 'Matter' 'Signia Venture Partners']
/funding-round/9c3862dfd96efd3e58a2aabe1bbb5d31,"[ 3791804 , 6000000 )",venture A,USA,['Information Technology'],60.97,60.97,67.07,1.0,['USA'],"['HWVP' ""O'Reilly AlphaTech Ventures""]"
/funding-round/8dc6c9a7076b714676869822da50070e,"[ 791647 , 1300000 )",seed,CAN,"['Communication Services', 'Information Technology']",92.97,74.9,103.6,9.03,['CAN'],['GrowthWorks Capital' 'Telefilm Canada']
/funding-round/3ddf477efef3725c286f818bce93cf01,"[ 2100000 , 3791804 )",venture A,USA,"['Consumer Discretionary', 'Communication Services']",46.7,31.13,59.93,5.19,['USA'],"['Juvo Capital' 'RezVen Partners' 'Wavemaker Partners' 'Aaron DeBovoise'
 'Allen DeBevoise' 'Tamim Mourad']"
/funding-round/cc554cdaefa33388e04472a962bc7466,"[ 6000000 , 10000000 )",venture B,USA,"['Consumer Discretionary', 'Communication Services']",46.7,31.13,59.93,5.19,['USA'],['BDMI']
/funding-round/93ef580c68014a2e6d88e53ef667e298,"[ 791647 , 1300000 )",seed,USA,"['Information Technology', 'Financials', 'Consumer Discretionary']",8.53,8.53,26.47,1.0,['USA'],"['Gagnon Securities' 'Partnership Fund for New York City'
 'New York Fashion Tech Lab' 'Right Side Capital Management'
 'Springboard Enterprises' 'Techstars']"
/funding-round/4fff19cce6d965f6b4a1b6d29c4bdfa8,"[ 2100000 , 3791804 )",venture A,USA,"['Consumer Discretionary', 'Health Care', 'Communication Services']",53.9,4.8,55.2,12.28,['USA'],"['AFSquare' 'Base Ventures' 'FF Angel LLC' 'Lightspeed Venture Partners'
 'Lowercase Capital' 'Slow Ventures' 'Justin Mateen' 'Kevin Colleran']"
/funding-round/57fa633a34f3986a046b5ae237d6b3e7,"[ 414705 , 791647 )",seed,USA,"['Consumer Discretionary', 'Health Care', 'Communication Services']",53.9,4.8,55.2,12.28,['USA'],['500 Startups' 'Cowboy Ventures' 'Lowercase Capital']
/funding-round/93cc41507cf540bfafd3c0d2ccdad658,"[ 10000000 , 20000000 )",venture B,USA,"['Consumer Discretionary', 'Health Care', 'Communication Services']",53.9,4.8,55.2,12.28,['USA'],"['Cowboy Ventures' 'FF Angel LLC' 'Fosun Kinzon Capital'
 'Lightspeed Venture Partners' 'Slow Ventures']"
/funding-round/d2428b5a66ffba0eac5bab92833b9379,"[ 414705 , 791647 )",seed,USA,"['Consumer Discretionary', 'Health Care', 'Communication Services']",53.9,4.8,55.2,12.28,['USA' 'DEU'],"['500 Startups' 'FF Angel LLC' 'Point Nine Capital' 'SoftTech VC'
 'Ashton Kutcher' 'Dave Morin' 'Garrett Camp' 'Sophia Bush'
 'Travis Kalanick']"
/funding-round/bcc6686157491e598defa33b123e77fe,"[ 791647 , 1300000 )",seed,USA,"['Real Estate', 'Communication Services']",35.37,7.27,54.9,9.37,['USA' 'FRA'],"['Archangel' 'Dominion Capital' 'Entrepreneurs Roundtable Accelerator'
 'Kima Ventures' 'Winklevoss Capital' 'Fabrice Grinda' 'Mike Albanese'
 'Tom Falus']"
/funding-round/8fc3d0d4cded3a9c787409da323904d8,"[ 3791804 , 6000000 )",venture A,USA,['Communication Services'],75.47,28.8,80.27,11.67,['USA'],['FirstMark Capital' 'IA Ventures']
/funding-round/b89a327fc52fbed4da735f93a550fe61,"[ 6000000 , 10000000 )",venture B,USA,['Communication Services'],75.47,28.8,80.27,11.67,['USA'],"['FirstMark Capital' 'Greycroft Partners' 'IA Ventures'
 'Metamorphic Ventures' 'Village Ventures']"
/funding-round/f5bce7aa0a034eb5f637c9ea5686770c,"[ 3791804 , 6000000 )",venture A,USA,['Communication Services'],75.47,28.8,80.27,11.67,['USA'],"['FirstMark Capital' 'Founder Collective' 'IA Ventures' 'SV Angel'
 'Village Ventures']"
/funding-round/50ff273d447b3d1a02ec3ff50cbc847b,"[ 20000000 , ... )",venture C,USA,['Energy'],73.4,29.23,96.47,11.04,['USA'],['Polaris Partners']
/funding-round/a031155bc52f4cfd1b4142d58c210fdb,"[ 10000000 , 20000000 )",venture B,USA,['Energy'],73.4,29.23,96.47,11.04,['USA' 'IND'],['Polaris Partners' 'Tata Capital']
/funding-round/2e600e1d837907100cd2b817022a764e,"[ 10000000 , 20000000 )",venture B,USA,['Industrials'],5.2,5.2,120.8,1.0,['GBR' 'USA'],"['Equity Gap' 'Highland Capital Partners' 'Old College Capital'
 'Par Equity' 'Scottish Investment Bank']"
/funding-round/140f154550ed36af06105717b3e74760,"[ 20000000 , ... )",venture D,USA,"['Energy', 'Industrials', 'Utilities']",90.77,10.97,108.63,7.98,['USA'],['Accel' 'Foundation Capital' 'Madrone Capital Partners' 'Sequoia Capital']
/funding-round/7ed68c3e0f7277d29d87e7b68064f1a8,"[ 10000000 , 20000000 )",venture B,USA,"['Energy', 'Industrials', 'Utilities']",90.77,10.97,108.63,7.98,['USA'],['Accel' 'Foundation Capital']
/funding-round/803a25c4e4296717901eecd3c67ddc9d,"[ 20000000 , ... )",private_equity,USA,"['Energy', 'Industrials', 'Utilities']",90.77,10.97,108.63,7.98,['USA'],['Accel' 'Foundation Capital' 'Madrone Capital Partners' 'Sequoia Capital']
/funding-round/cab4146af6d1bfaee6af314d97024c33,"[ 6000000 , 10000000 )",venture A,USA,"['Energy', 'Industrials', 'Utilities']",90.77,10.97,108.63,7.98,['USA'],['Foundation Capital' 'Gregory Avis' 'Parker Weil']
/funding-round/e613f53aa713c7c596b002be92b57dc7,"[ 20000000 , ... )",venture C,USA,"['Energy', 'Industrials', 'Utilities']",90.77,10.97,108.63,7.98,['USA'],['Accel' 'Foundation Capital' 'Sequoia Capital']
/funding-round/0b580ef0969abccf3411b06162f6dfa6,"[ 6000000 , 10000000 )",private_equity,FRA,['Health Care'],118.83,20.1,132.97,19.75,['FRA' 'KWT' 'GBR' 'DEU'],"['Alto Invest' 'Auriga Partners' 'CDC Enterprises'
 'French Investment Fund' 'IXO Private Equity'
 'Kuwait Life Sciences Company' 'NBGI Ventures' 'Omnes Capital'
 'Wellington Partners']"
/funding-round/4c5231f6a3c5a976f7fde815c7ac7d60,"[ 10000000 , 20000000 )",venture B,FRA,['Health Care'],118.83,20.1,132.97,19.75,['FRA' 'CHE' 'GBR'],"['Auriga Partners' 'Bioam Gestion' 'Edmond de Rothschild Venture Capital'
 'NBGI Ventures' 'Omnes Capital']"
/funding-round/d472d200a367c5c745c6f4538da3f3cc,"[ 10000000 , 20000000 )",venture C,FRA,['Health Care'],118.83,20.1,132.97,19.75,['FRA' 'CHE' 'GBR'],"['Auriga Partners' 'Bioam Gestion' 'Edmond de Rothschild Venture Capital'
 'IXO Private Equity' 'Merieux Developpement' 'NBGI Ventures'
 'Omnes Capital']"
/funding-round/e0393f40373ac8597f98f236021b1dbd,"[ 6000000 , 10000000 )",venture A,FRA,['Health Care'],118.83,20.1,132.97,19.75,['FRA' 'GBR'],['Auriga Partners' 'Bioam Gestion' 'NBGI Ventures' 'Omnes Capital']
/funding-round/f79dc1909daeb187e786e4ac588ca2f5,"[ 6000000 , 10000000 )",venture A,USA,"['Communication Services', 'Information Technology', 'Financials']",68.1,16.7,84.27,10.28,['ISR'],['83North']
/funding-round/f9308a53f0d1329b444aaa05590a7bf4,"[ 10000000 , 20000000 )",venture B,USA,"['Communication Services', 'Information Technology', 'Financials']",68.1,16.7,84.27,10.28,['HKG'],['SAIF Partners']
/funding-round/a3698a50f0e14bbd1f9d73cf90285982,"[ 184000 , 414705 )",seed,ISR,"['Financials', 'Communication Services', 'Information Technology']",60.97,11.03,72.1,16.64,['USA' 'FRA'],['AnswersMedia' 'Kima Ventures']
/funding-round/29445d3fdda9ac465ff2bfdaba4ac5cb,"[ 6000000 , 10000000 )",venture A,GBR,['Information Technology'],138.17,138.13,206.03,1.0,['GBR'],['Scottish Equity Partners (SEP)']
/funding-round/6b8e5ccc6485e472cf8d0a72120924d0,"[ 20000000 , ... )",venture C,GBR,['Information Technology'],138.17,138.13,206.03,1.0,['USA' 'GBR'],['Accel' 'Argo Global Capital' 'Scottish Equity Partners (SEP)']
/funding-round/15dfd26cad1d0414a1526ab47746b8ca,"[ 10000000 , 20000000 )",private_equity,USA,['Information Technology'],80.63,11.8,206.03,13.77,['USA'],"['Google Capital' 'Iconiq Capital' 'Laurel Crown Partners'
 'Salesforce Ventures' 'Social Capital' 'Tiger Global Management']"
/funding-round/2c1bf2285cf1a4719e6ada599fa1999b,"[ 791647 , 1300000 )",seed,USA,['Information Technology'],31.57,8.9,57.43,11.33,['FIN'],['Tekes']
/funding-round/70e3185073b4a021699b3dff2954dc01,"[ 791647 , 1300000 )",seed,USA,['Information Technology'],31.57,8.9,57.43,11.33,['FIN'],['Finnvera Venture Capital' 'Vendep Fund' 'Ari Korhonen']
/funding-round/b92f6474f33953040683b780977c9cee,"[ 184000 , 414705 )",seed,USA,['Information Technology'],35.57,17.87,35.57,8.85,['USA'],['TEDCO']
/funding-round/64f316c3fa004407aa4b4551f59b4893,"[ 184000 , 414705 )",seed,GBR,"['Information Technology', 'Industrials', 'Financials']",37.6,34.53,47.3,1.53,['ESP'],['Wayra']
/funding-round/031450a9271369e5720ca82d58abfc62,"[ 10000000 , 20000000 )",venture A,USA,['Health Care'],120.8,24.1,157.33,13.81,['USA'],['SV Life Sciences']
/funding-round/0a558f5343bba643673e3e2660bcec16,"[ 10000000 , 20000000 )",venture C,USA,['Health Care'],120.8,24.1,157.33,13.81,['USA'],"['Alta Partners' 'Amgen' 'Lilly Ventures' 'Skyline Ventures'
 'SV Life Sciences']"
/funding-round/27b9138cee96c6b68b4892a7e79e0e07,"[ 10000000 , 20000000 )",venture B,USA,['Health Care'],120.8,24.1,157.33,13.81,['USA'],['Alta Partners' 'SV Life Sciences']
/funding-round/6c4ebc29bba1d1180b2329dfdd4b2506,"[ 10000000 , 20000000 )",venture B,USA,['Health Care'],120.8,24.1,157.33,13.81,['USA'],['Alta Partners' 'SV Life Sciences']
/funding-round/becde082707957332ddadae1efb312ff,"[ 20000000 , ... )",venture D,USA,['Health Care'],120.8,24.1,157.33,13.81,['USA'],"['Alta Partners' 'Amgen' 'Celgene' 'Eli Lilly' 'Skyline Ventures'
 'SV Life Sciences']"
/funding-round/fdf6136d55fac9291a7cb5d4fedff058,"[ 10000000 , 20000000 )",venture C,USA,['Health Care'],120.8,24.1,157.33,13.81,['USA'],"['Alta Partners' 'Amgen' 'Lilly Ventures' 'Skyline Ventures'
 'SV Life Sciences']"
/funding-round/d71415f20e8185a38b3cf13a6d22a57f,"[ 10000000 , 20000000 )",venture A,USA,['Health Care'],4.47,4.47,35.57,1.0,['GBR' 'CAN' 'USA' 'CHE'],"['Abingworth' 'CTI Life Sciences Fund' 'Longitude Capital'
 'Roche Venture Fund']"
/funding-round/3c2e54b10dc410a35187b1d19c441c09,"[ 2100000 , 3791804 )",venture A,USA,"['Communication Services', 'Industrials']",71.5,71.5,133.93,1.0,['USA'],['Leo Capital Holdings' 'Origin Ventures']
/funding-round/170c7be6e210211f53f19493b5f72e6e,"[ 791647 , 1300000 )",venture A,USA,"['Financials', 'Industrials', 'Consumer Discretionary', 'Real Estate']",22.07,1.5,54.0,6.86,['USA'],['Gotham Gal Ventures' 'Navitas Capital' 'Overnight Capital']
/funding-round/a8411604b78c5d03efb0dae890ce1ab6,"[ 791647 , 1300000 )",seed,USA,"['Financials', 'Industrials', 'Consumer Discretionary', 'Real Estate']",22.07,1.5,54.0,6.86,['USA'],['Great Oaks Venture Capital' 'Joanne Wilson']
/funding-round/9e676c4bbd00b9457303a306073ae12e,"[ 20000000 , ... )",venture F,USA,"['Health Care', 'Consumer Staples']",24.37,5.2,108.63,6.39,['USA'],['Revolution LLC' 'T. Rowe Price' 'Steve Case' 'Ted Leonsis']
